mon,dom,dow,carrier,flight,org,mile,depart,duration,delay
7,2,6,AA,1709,LGA,1097,20.25,175,29
6,30,3,UA,620,ORD,612,16.08,111,35
8,20,6,OO,5822,ORD,631,18.83,108,-6
6,23,3,OH,5139,LGA,292,8.82,94,32
11,15,1,WN,2811,SJC,569,12.00,110,-14
3,1,2,AA,312,TUS,813,8.50,130,28
3,24,4,AA,607,ORD,1745,19.92,260,129
4,9,5,US,473,JFK,2248,9.67,343,32
5,21,6,AA,739,LGA,1389,11.83,220,28
0,23,3,AA,1815,ORD,1249,18.83,210,56
9,31,5,AA,18,SFO,2586,22.00,325,16
4,19,1,UA,1498,ORD,1182,8.48,181,64
8,6,6,UA,682,ORD,733,13.08,137,60
9,16,4,WN,236,SMF,358,10.17,70,-4
10,5,3,OO,6056,ORD,344,21.15,74,20
6,20,0,OO,5796,SFO,153,20.33,58,-12
9,9,4,OO,6244,SFO,329,22.40,77,2
1,26,2,UA,34,SFO,2586,22.25,321,26
2,18,2,AA,675,TUS,813,7.08,125,NA
0,28,1,UA,437,ORD,403,8.43,94,24
10,21,5,B6,917,JFK,740,16.25,181,-8
0,28,1,B6,701,JFK,1597,7.00,239,-12
5,20,5,US,2140,LGA,185,19.00,74,-6
10,17,1,AA,1768,ORD,678,15.33,125,-6
6,27,0,UA,684,ORD,733,14.08,135,89
0,14,1,UA,684,ORD,733,14.00,137,NA
10,12,3,UA,146,ORD,647,19.15,119,102
11,23,2,OO,6588,SFO,192,12.65,58,35
5,3,2,OO,6207,ORD,157,6.97,59,-2
9,22,3,OH,6661,JFK,589,21.48,148,-57
3,5,6,AA,6,OGG,3711,17.17,415,30
6,9,3,UA,19,JFK,2586,20.08,413,118
10,29,6,AA,1103,ORD,888,7.42,155,-14
8,11,4,WN,656,SJC,386,6.58,80,2
0,8,2,OO,6017,ORD,588,8.12,121,59
8,24,3,B6,916,ORD,740,16.00,146,-9
0,9,3,WN,298,SJC,333,21.92,70,-9
8,10,3,AA,1178,SFO,1464,15.08,205,-11
2,30,0,UA,1065,ORD,2116,8.42,288,-14
5,10,2,UA,542,ORD,867,19.60,139,NA
1,1,5,AA,2073,ORD,2072,14.08,270,103
1,24,0,UA,475,ORD,837,9.50,146,-28
4,20,2,OO,5817,ORD,196,20.87,62,17
5,1,0,OO,5448,SFO,191,7.75,66,16
1,18,1,AA,753,LGA,1389,15.25,245,136
4,2,5,UA,100,SFO,2419,12.75,309,-19
3,13,0,AA,1140,SJC,1438,13.83,205,5
9,1,3,OO,5869,ORD,693,16.92,131,-23
2,21,5,WN,2385,SMF,404,19.00,80,49
7,11,1,OO,5590,SFO,158,7.70,62,-14
7,9,6,B6,35,JFK,1028,21.00,186,22
6,26,6,B6,174,SJC,2569,22.50,328,NA
0,1,2,US,8,ORD,1440,17.38,232,22
5,24,2,OO,6485,ORD,438,18.32,94,0
3,26,6,UA,220,SFO,2419,16.08,305,-9
0,6,0,OO,3835,SFO,599,10.25,107,24
5,25,3,OO,5726,SFO,462,9.37,123,-9
11,23,2,UA,669,LGA,733,7.00,155,276
11,25,4,OO,6738,ORD,585,14.92,118,40
3,7,1,AA,1345,ORD,1745,14.08,265,18
9,19,0,AA,1609,ORD,1118,18.92,185,7
0,31,4,OO,6075,ORD,160,19.92,56,74
9,18,6,WN,2388,SMF,605,15.58,110,-8
5,5,4,UA,837,JFK,2586,7.17,375,4
7,7,4,UA,371,ORD,1739,17.83,257,3
6,26,6,UA,646,ORD,719,13.25,151,74
8,7,0,UA,658,ORD,719,18.33,141,-39
10,28,5,B6,87,JFK,1989,20.33,338,-42
1,23,6,OO,5945,SFO,326,18.67,72,77
8,9,2,OH,6831,JFK,184,21.00,93,59
0,1,2,UA,1214,ORD,843,13.33,129,158
8,3,3,UA,802,SJC,948,6.33,160,-10
5,28,6,B6,353,JFK,2465,7.83,350,18
0,17,4,AA,419,ORD,1236,10.33,195,33
6,29,2,B6,179,JFK,2153,20.00,330,30
8,6,6,OO,5779,SFO,412,10.65,104,1
9,17,5,WN,2893,SMF,397,9.42,85,0
7,28,4,UA,148,ORD,678,13.25,139,25
0,6,0,OH,5059,JFK,264,12.12,92,-11
5,7,6,AA,321,ORD,978,13.75,155,55
4,16,5,UA,17,JFK,2586,17.67,402,39
8,13,6,UA,269,ORD,403,20.83,91,10
3,25,5,UA,295,ORD,1781,15.25,269,127
4,5,1,AA,2301,ORD,802,6.00,140,-4
2,28,5,OH,5017,JFK,760,12.70,162,51
8,16,2,AA,2341,ORD,802,16.83,145,-17
0,1,2,B6,1010,JFK,187,14.50,75,18
0,9,3,AA,675,TUS,813,8.00,130,21
7,15,5,UA,594,ORD,606,6.53,116,-15
9,12,0,OO,5718,SFO,78,13.75,47,31
4,13,2,OO,5478,SFO,250,11.67,81,15
2,8,6,WN,527,TUS,1440,8.00,195,-3
0,4,5,UA,77,SFO,2398,16.17,333,104
9,5,0,B6,153,JFK,944,16.50,182,-2
5,8,0,UA,949,ORD,1721,18.17,267,NA
0,17,4,AA,597,ORD,1041,19.00,180,NA
10,22,6,UA,616,ORD,612,14.20,107,-15
6,22,2,WN,2470,SMF,479,6.00,85,-5
4,19,1,UA,184,SFO,2521,9.03,328,21
6,23,3,UA,294,SFO,2457,15.02,319,164
4,4,0,UA,399,LGA,1619,6.00,255,-11
8,22,1,OH,6826,LGA,641,17.42,141,19
9,19,0,UA,894,SFO,967,8.35,157,-6
0,23,3,AA,18,SFO,2586,22.50,315,45
8,19,5,OH,6445,LGA,431,17.20,118,67
5,24,2,AA,345,ORD,1041,20.42,155,13
11,2,2,B6,1012,JFK,187,16.58,90,-29
0,21,1,AA,1426,SJC,1438,8.67,210,-14
5,10,2,AA,411,ORD,1745,18.00,250,33
7,9,6,UA,893,JFK,2586,8.25,385,19
0,3,4,WN,133,SMF,373,6.33,80,-4
11,20,6,AA,2293,ORD,978,17.08,170,244
7,2,6,WN,1352,SJC,417,8.00,80,6
0,6,0,OO,5924,ORD,717,14.10,123,NA
9,22,3,AA,374,ORD,733,11.83,130,44
9,29,3,AA,1704,ORD,719,8.83,130,24
9,22,3,OO,5967,ORD,299,12.20,68,27
3,3,4,B6,739,JFK,1617,23.92,228,22
2,30,0,UA,332,ORD,235,21.42,69,37
7,1,5,UA,343,ORD,416,21.35,92,57
3,9,3,UA,658,ORD,719,17.92,139,17
3,15,2,OO,6041,SFO,421,9.45,81,-3
0,21,1,UA,730,ORD,622,18.67,108,343
1,5,2,UA,1514,ORD,1182,19.17,179,NA
2,7,5,OH,5364,JFK,213,18.33,102,46
7,9,6,AA,1637,ORD,1437,9.83,210,2
4,19,1,UA,4,SFO,2586,6.00,330,-12
8,25,4,B6,1085,JFK,541,16.50,134,42
5,4,3,AA,1248,ORD,678,6.67,115,48
4,12,1,AA,1144,SFO,1464,13.25,210,41
6,16,3,WN,3856,SFO,414,9.08,90,0
4,1,4,AA,1178,SFO,1464,15.33,205,18
7,19,2,AA,1810,SJC,1476,8.25,210,NA
11,17,3,OO,6075,ORD,1249,10.13,210,95
10,28,5,HA,575,OGG,100,14.42,34,0
5,22,0,UA,807,SFO,337,20.23,97,150
11,19,5,B6,263,SMF,387,9.17,83,-8
3,11,5,OH,5424,LGA,610,9.45,141,52
2,21,5,OO,5861,ORD,1013,8.02,176,39
0,3,4,AA,1861,ORD,403,12.00,90,28
2,13,4,UA,1164,SFO,447,22.30,87,191
1,28,4,UA,2,ORD,599,6.50,106,-20
3,15,2,UA,137,ORD,1846,8.02,273,21
0,22,2,WN,635,SJC,308,7.67,70,16
9,30,4,HA,595,OGG,100,21.00,34,80
11,8,1,UA,670,ORD,733,7.02,131,-16
9,8,3,AA,1544,ORD,612,18.17,110,0
2,17,1,AA,370,ORD,733,12.58,130,-2
0,3,4,WN,350,SMF,479,9.00,90,-2
2,29,6,UA,1067,SFO,2447,17.67,343,-2
3,19,6,AA,2464,ORD,740,16.83,155,-7
2,13,4,AA,1362,ORD,740,11.75,135,29
3,21,1,OO,5551,SFO,86,7.25,42,1
5,15,0,OO,6203,ORD,160,20.08,56,94
1,6,3,UA,720,SFO,967,14.42,150,19
1,5,2,OO,6369,TUS,751,7.32,138,-4
6,26,6,AA,1687,ORD,1739,10.42,260,-11
0,10,4,B6,1103,JFK,426,7.83,112,-28
7,20,3,AA,257,JFK,2248,16.42,345,-27
11,9,2,OO,6165,SFO,372,7.37,84,-10
6,28,1,AA,2317,ORD,802,10.83,140,24
11,22,1,B6,908,ORD,740,11.42,137,NA
7,24,0,OH,5482,JFK,382,10.48,101,-27
5,3,2,US,92,ORD,1440,14.17,219,41
8,6,6,OO,6475,ORD,179,13.27,58,-8
7,8,5,US,2185,LGA,214,18.00,77,NA
0,10,4,OO,6417,ORD,1013,17.55,176,0
2,14,5,B6,1600,JFK,274,9.00,94,37
0,2,3,AA,1918,ORD,719,20.00,123,65
5,17,2,UA,394,ORD,473,9.00,92,-15
9,15,3,UA,226,SFO,337,7.83,86,-2
10,22,6,AA,1072,SFO,337,16.67,85,-10
1,19,2,OO,6630,ORD,240,10.72,70,NA
4,11,0,OO,6047,ORD,139,17.00,53,146
6,15,2,UA,675,ORD,1041,19.93,169,10
5,26,4,US,1896,ORD,599,7.67,113,-9
8,4,4,OO,6059,ORD,738,10.85,131,19
6,25,5,UA,1201,ORD,334,16.47,91,-10
8,28,0,OO,5526,SFO,316,10.42,86,16
3,30,3,WN,297,SMF,373,6.00,80,0
5,9,1,UA,246,ORD,473,19.75,97,70
10,20,4,UA,1540,SFO,651,13.08,120,103
6,18,5,AA,1904,ORD,1197,18.08,180,55
5,4,3,AA,346,ORD,733,19.33,130,77
9,24,5,US,2122,LGA,185,10.00,78,-4
5,25,3,OO,5908,ORD,773,8.68,122,6
5,6,5,UA,376,ORD,678,15.75,137,51
1,18,1,AA,675,TUS,813,8.08,125,-15
0,2,3,OH,5594,LGA,544,18.33,144,30
1,12,2,OO,5833,ORD,177,11.20,65,303
6,30,3,B6,99,JFK,2576,9.58,374,17
4,7,3,WN,3938,SJC,342,20.92,75,20
3,6,0,UA,462,ORD,528,19.25,100,-13
10,19,3,AA,378,ORD,733,10.83,130,-33
11,1,1,OO,6388,SFO,522,16.32,94,NA
10,14,5,UA,259,ORD,888,12.05,162,-1
1,18,1,OO,6485,ORD,438,18.50,99,55
0,3,4,UA,961,ORD,403,20.92,92,40
10,30,0,UA,60,ORD,137,22.32,56,NA
0,23,3,AA,1093,ORD,1118,19.00,185,107
2,9,0,AA,459,ORD,1197,9.67,175,41
9,24,5,AA,408,ORD,678,20.00,115,72
6,29,2,AA,317,LGA,733,9.83,155,-26
9,3,5,AA,269,JFK,2421,16.83,370,9
9,15,3,US,343,ORD,1440,7.58,225,37
10,28,5,OH,6753,LGA,431,11.60,119,-25
6,4,5,OO,6053,ORD,949,20.00,163,-24
11,17,3,UA,976,ORD,589,18.18,110,-8
5,28,6,OO,5741,SFO,78,10.98,50,52
3,13,0,WN,1839,SFO,414,21.25,90,0
4,9,5,AA,2276,ORD,867,11.08,140,-19
7,27,3,WN,1397,TUS,367,18.42,70,-4
4,19,1,UA,1595,ORD,1005,6.00,151,1
7,6,3,WN,2705,SMF,480,21.25,85,108
9,26,0,AA,761,ORD,258,10.75,65,5
0,19,6,B6,99,JFK,2576,8.92,395,23
5,19,4,AA,1555,JFK,1090,15.92,190,158
9,19,0,AA,860,ORD,235,21.92,64,40
2,10,1,UA,543,ORD,1498,20.42,248,-23
0,10,4,OO,5472,SFO,77,12.03,43,128
0,20,0,AA,2378,ORD,1197,16.08,180,238
8,11,4,WN,1097,SMF,358,18.25,70,18
9,24,5,AA,386,ORD,733,8.42,130,5
5,15,0,OO,5908,ORD,773,8.82,122,141
3,12,6,AA,647,JFK,1597,13.42,230,36
6,26,6,OO,6824,ORD,224,16.47,69,77
6,16,3,B6,1051,JFK,340,8.00,102,-4
10,6,4,AA,358,ORD,733,16.08,135,150
3,2,3,AA,2301,ORD,802,6.00,145,18
7,1,5,UA,851,LGA,733,10.00,152,75
4,21,3,AA,1425,ORD,1726,9.50,255,23
10,16,0,WN,2930,SJC,333,14.33,70,2
0,11,5,WN,3600,SMF,605,20.17,110,-10
0,27,0,OO,6335,SFO,329,8.48,77,23
11,20,6,UA,381,ORD,1781,9.75,278,152
11,22,1,UA,420,ORD,528,19.38,107,33
4,1,4,AA,2455,ORD,1440,7.58,220,-1
7,18,1,WN,1812,SJC,308,13.25,75,-13
3,27,0,UA,243,ORD,888,8.00,159,-7
7,30,6,WN,2351,SFO,447,9.17,85,96
6,22,2,UA,9,JFK,2586,21.17,413,147
4,31,6,UA,548,SFO,599,12.92,108,39
3,7,1,OO,6037,ORD,462,20.08,96,7
11,14,0,OO,5914,ORD,323,14.30,77,0
5,28,6,OO,5868,ORD,631,14.17,110,26
3,5,6,WN,3116,SMF,389,17.75,75,-8
2,23,0,B6,174,SJC,2569,22.42,325,-1
7,7,4,UA,228,ORD,849,20.98,131,-3
2,26,3,WN,352,SMF,358,11.17,70,-1
4,22,4,OO,6332,SFO,262,12.75,68,75
9,5,0,UA,553,ORD,334,13.40,92,53
5,15,0,US,1881,ORD,599,17.75,116,13
3,16,3,US,17,JFK,2153,17.92,350,353
1,6,3,AA,1392,ORD,719,16.33,140,51
3,23,3,OH,5196,LGA,461,8.67,113,2
0,6,0,B6,713,JFK,1597,6.00,224,-8
4,22,4,AA,380,ORD,733,10.83,135,18
4,15,4,WN,455,SMF,358,18.33,70,100
11,13,6,AA,336,ORD,733,20.50,120,34
7,2,6,WN,1027,SMF,358,13.25,70,2
3,11,5,B6,29,JFK,1005,19.17,200,247
2,3,1,OO,3853,TUS,601,12.63,107,-3
5,6,5,OO,5499,SFO,250,7.05,81,-7
9,2,4,UA,909,ORD,888,15.42,153,-20
9,13,1,WN,1283,SMF,479,8.50,90,-3
8,17,3,OO,3926,SJC,585,12.67,114,-10
6,7,1,UA,129,ORD,1745,19.98,261,128
2,7,5,B6,369,LGA,1035,21.08,166,209
7,9,6,AA,1144,SFO,1464,13.25,220,109
6,13,0,UA,789,ORD,334,17.00,91,NA
3,4,5,AA,782,ORD,1012,19.83,155,119
8,26,5,AA,1756,SFO,337,16.50,85,2
8,24,3,AA,707,LGA,1389,7.98,230,3
9,25,6,US,658,SFO,2521,10.75,321,NA
7,20,3,AA,1396,SFO,1464,16.17,215,244
7,22,5,WN,1068,SMF,358,11.75,70,-11
2,5,3,AA,695,LGA,1076,9.75,205,12
6,9,3,UA,518,ORD,412,16.77,86,46
4,23,5,US,323,ORD,1515,8.48,235,16
1,15,5,WN,3250,SJC,417,14.92,75,19
2,18,2,US,660,ORD,1440,14.08,231,NA
4,9,5,OH,5229,LGA,431,17.25,109,52
8,17,3,AA,1371,ORD,1846,16.33,275,-17
8,18,4,UA,725,ORD,802,20.27,142,-6
7,24,0,OO,3928,SJC,585,16.22,109,-3
4,15,4,OH,5366,ORD,740,17.28,162,-3
9,9,4,B6,31,JFK,944,10.92,162,2
7,8,5,US,493,SJC,621,16.17,114,33
2,13,4,AA,433,TUS,813,5.00,125,-9
0,17,4,AA,543,LGA,1011,19.25,180,30
6,6,0,UA,561,ORD,1437,12.25,217,59
1,18,1,AA,15,JFK,2586,11.00,379,190
11,18,4,UA,183,ORD,1745,9.22,272,19
9,20,1,HA,11,SFO,2398,8.83,310,77
1,8,5,OO,6449,ORD,1249,17.67,213,68
11,18,4,AA,2450,SFO,337,12.25,85,-5
6,9,3,AA,1659,ORD,403,21.17,80,28
2,2,0,OO,5438,SFO,199,10.40,65,20
10,29,6,UA,642,ORD,719,10.38,148,-46
9,27,1,AA,353,LGA,733,18.67,160,42
11,18,4,UA,473,ORD,1726,19.98,271,33
1,20,3,US,2189,LGA,214,20.00,82,-7
5,5,4,OO,5491,SFO,77,22.92,46,58
6,27,0,OO,3986,TUS,601,6.17,108,8
11,27,6,AA,510,ORD,235,19.42,75,102
10,1,6,WN,1989,SJC,948,13.75,150,-19
6,30,3,UA,831,ORD,1846,7.05,267,49
3,20,0,OH,5543,LGA,585,13.48,139,59
4,13,2,UA,64,SFO,372,6.52,88,-2
0,6,0,AA,2378,ORD,1197,16.08,180,137
4,27,2,UA,622,ORD,612,17.00,109,139
1,29,5,AA,1559,LGA,1097,17.08,190,20
8,8,1,AA,2057,ORD,2072,8.25,275,-18
5,16,1,UA,463,ORD,334,22.58,82,31
6,22,2,UA,866,ORD,590,13.62,115,22
2,11,2,WN,281,SJC,621,21.42,105,-4
3,25,5,B6,363,LGA,1035,7.67,175,-26
0,29,2,AA,269,JFK,2421,17.00,380,NA
6,30,3,UA,817,SFO,337,9.48,89,0
0,19,6,UA,1540,SFO,651,12.82,117,-2
10,13,4,OO,5737,SFO,153,10.97,59,66
0,9,3,B6,8,JFK,301,15.08,80,-11
8,24,3,AA,2268,ORD,867,12.25,130,4
6,20,0,UA,884,ORD,678,17.98,136,131
1,29,5,AA,1447,ORD,837,14.00,135,91
11,7,0,B6,115,JFK,1182,19.50,227,21
5,4,3,OH,5469,JFK,740,16.75,180,110
1,12,2,AA,2393,LGA,761,16.08,155,NA
5,5,4,UA,524,ORD,867,6.53,136,22
3,27,0,OO,6044,ORD,693,14.75,132,17
9,24,5,OO,5738,SFO,462,21.33,116,-11
2,20,4,OO,5479,SFO,238,12.42,75,-13
1,5,2,B6,25,JFK,1069,6.92,185,-15
0,29,2,OO,5716,SFO,78,20.75,42,135
6,17,4,UA,638,ORD,719,9.02,126,-3
9,30,4,B6,91,JFK,2576,15.92,392,-10
1,3,0,US,408,SFO,651,17.25,115,-11
6,24,4,HA,335,OGG,100,16.25,34,-7
5,6,5,B6,81,JFK,1069,13.98,182,41
0,23,3,UA,501,SFO,447,11.55,89,89
7,21,4,UA,170,SFO,2704,6.22,349,-14
6,18,5,AA,554,SFO,1846,16.33,245,138
5,17,2,AA,400,ORD,867,9.75,140,-24
6,7,1,UA,681,LGA,733,13.00,156,88
10,30,0,AA,1753,LGA,950,9.00,180,67
2,31,1,OO,5549,SFO,262,6.92,81,-8
11,18,4,OH,6467,LGA,431,16.98,118,3
1,15,5,AA,775,LGA,1097,8.50,195,27
2,1,6,B6,106,TUS,2136,23.98,264,26
5,16,1,WN,1077,SJC,417,17.33,80,6
9,11,6,UA,395,ORD,1723,16.92,264,32
2,20,4,AA,2275,LGA,764,12.33,150,57
0,9,3,AA,433,TUS,813,5.83,125,-18
7,5,2,US,1627,LGA,544,17.08,126,6
10,14,5,AA,1103,ORD,888,7.42,155,1
3,26,6,UA,1532,ORD,1005,13.70,158,21
4,3,6,WN,2742,SMF,605,17.00,110,-13
2,10,1,UA,119,SFO,337,16.00,84,NA
7,24,0,OO,5829,ORD,67,17.23,49,-14
11,20,6,UA,1163,SFO,337,14.58,88,33
9,5,0,B6,727,JFK,1576,23.98,228,-21
7,21,4,UA,542,ORD,867,19.50,139,19
8,7,0,WN,1227,SMF,480,18.67,90,27
7,12,2,US,1992,ORD,599,12.50,114,-16
2,14,5,WN,3222,SFO,414,18.25,90,47
9,30,4,OO,5922,ORD,316,16.25,83,-9
5,13,5,AA,341,ORD,334,18.92,85,143
6,22,2,OH,5721,LGA,431,12.57,112,39
3,25,5,OO,6035,ORD,409,16.47,88,NA
7,23,6,WN,1249,SMF,397,9.42,80,-2
4,18,0,AA,2223,LGA,887,15.92,170,0
11,23,2,US,2187,LGA,214,19.00,73,-22
11,15,1,AA,763,LGA,1389,16.33,265,NA
1,15,5,AA,407,ORD,258,6.67,65,11
0,7,1,HA,105,OGG,100,6.42,34,-8
1,25,1,UA,722,ORD,589,15.75,111,-15
1,18,1,OH,5469,JFK,740,16.67,199,41
5,16,1,AA,1425,ORD,1726,9.50,245,190
4,23,5,UA,8,SFO,2586,9.43,334,-4
5,23,1,B6,615,JFK,829,13.58,142,37
6,2,3,UA,536,ORD,867,14.08,144,40
11,12,5,WN,2208,SMF,479,8.92,95,35
2,31,1,UA,602,ORD,612,7.00,107,13
4,24,6,OO,6139,SFO,896,14.85,141,41
7,29,5,AA,117,JFK,2475,14.75,365,23
6,27,0,WN,1757,SJC,386,19.92,80,1
3,29,2,AA,1276,SFO,1736,12.42,225,-16
1,28,4,US,2187,LGA,214,19.00,80,NA
0,2,3,OO,6409,SFO,192,15.50,61,-8
8,5,5,OH,6489,JFK,892,18.83,193,27
0,30,3,AA,730,ORD,1182,12.50,180,58
11,24,3,AA,721,LGA,1389,10.00,270,4
9,21,2,AA,1417,ORD,1515,14.50,240,16
5,14,6,OO,5912,ORD,316,11.08,77,35
5,28,6,AA,18,SFO,2586,22.00,325,70
3,28,1,US,2183,LGA,214,17.00,80,31
6,21,1,OH,5241,JFK,425,19.98,130,-24
3,2,3,UA,1156,TUS,639,15.10,114,-7
7,8,5,OO,6171,ORD,1332,9.80,213,37
6,29,2,AA,269,JFK,2421,16.75,370,83
2,20,4,AA,2487,ORD,1440,17.50,230,93
9,3,5,UA,27,JFK,2475,15.50,371,49
11,16,2,UA,14,SFO,2586,15.92,327,-55
3,17,4,AA,21,JFK,2475,19.25,370,66
0,28,1,OO,5577,SMF,86,5.75,50,-9
0,28,1,AA,1797,ORD,258,11.67,65,NA
4,17,6,B6,12,JFK,209,15.25,81,12
7,12,2,AA,2470,ORD,647,20.92,110,30
0,4,5,WN,396,SJC,386,12.33,80,183
10,9,0,WN,1780,TUS,321,6.92,60,-5
5,1,0,WN,1967,SMF,479,19.67,85,-1
7,23,6,AA,2345,ORD,802,17.83,145,-6
1,23,6,AA,2303,ORD,802,6.75,145,33
9,14,2,AA,1823,ORD,1144,9.42,170,31
7,21,4,OO,6350,SFO,363,11.88,82,178
8,25,4,AA,127,JFK,2446,15.83,340,20
11,12,5,WN,2658,SMF,397,15.67,80,47
1,28,4,WN,2624,SMF,373,20.00,80,16
8,11,4,WN,1899,SMF,397,9.42,80,-1
8,14,0,OO,6390,SFO,372,10.10,87,16
11,16,2,AA,1466,SFO,1464,0.83,195,3
9,14,2,OO,3916,SFO,599,16.53,113,-20
11,19,5,OH,6941,LGA,834,8.75,179,90
5,30,1,UA,650,ORD,843,17.75,132,10
8,9,2,UA,121,ORD,1745,12.45,259,23
3,9,3,AA,2341,ORD,802,16.75,150,NA
7,6,3,OO,6396,SFO,326,11.38,76,87
0,21,1,UA,473,ORD,1726,19.92,269,17
3,10,4,OH,5255,JFK,94,15.25,74,-9
7,12,2,OH,5307,JFK,340,12.92,101,24
7,8,5,AA,2077,ORD,585,10.42,105,-8
9,28,2,WN,1477,SMF,1790,12.67,235,11
6,1,2,B6,707,JFK,1597,20.67,247,32
2,26,3,UA,557,ORD,1162,9.78,190,23
6,6,0,OH,5443,LGA,1035,9.50,193,307
2,27,4,UA,381,ORD,1781,10.60,268,33
0,5,6,WN,294,SMF,480,12.00,85,80
1,12,2,B6,2,JFK,301,6.67,84,36
1,4,1,UA,100,SFO,2419,12.75,303,14
2,21,5,UA,1609,ORD,2072,17.85,279,192
7,22,5,AA,1201,ORD,258,14.67,65,52
7,27,3,WN,417,SJC,386,9.33,80,0
3,16,3,OO,5832,ORD,286,18.95,81,3
9,27,1,WN,278,SMF,358,8.75,70,9
0,7,1,OO,5561,SFO,262,9.83,79,111
6,26,6,AA,1904,ORD,1197,18.08,180,-10
4,8,4,US,1485,SFO,2254,22.33,286,-22
11,3,3,OH,6773,LGA,834,20.50,165,-5
11,4,4,UA,376,ORD,678,13.58,130,-30
3,10,4,UA,1550,SFO,414,17.75,91,-1
10,17,1,OO,6189,ORD,522,15.80,107,41
10,5,3,B6,265,SMF,387,19.50,80,-6
2,1,6,OO,6017,ORD,588,8.10,121,-10
4,21,3,AA,2057,ORD,2072,8.00,275,-12
11,20,6,B6,347,JFK,1041,12.80,184,41
1,11,1,UA,941,ORD,888,16.78,158,71
3,12,6,B6,375,LGA,1076,9.50,195,50
9,8,3,WN,331,SFO,447,17.83,85,-3
3,12,6,UA,906,SFO,1846,10.73,251,22
8,11,4,WN,2328,SFO,967,16.50,140,8
8,9,2,AA,1915,SFO,337,9.67,85,-1
8,8,1,OO,6226,ORD,584,14.38,111,74
2,5,3,AA,67,ORD,802,17.08,150,17
7,3,0,OH,5657,JFK,541,19.50,136,84
10,5,3,OH,6419,LGA,431,9.00,131,59
2,8,6,UA,247,ORD,888,9.97,157,29
11,14,0,UA,912,ORD,473,18.83,94,-7
4,30,5,AA,1165,JFK,1090,8.75,185,-26
10,8,6,B6,1016,JFK,187,19.33,98,2
3,10,4,US,2191,LGA,214,21.00,78,32
6,27,0,OH,5364,JFK,288,19.17,116,NA
1,20,3,AA,1915,SFO,337,9.75,90,-6
11,15,1,WN,1168,SMF,358,10.08,70,-9
1,4,1,OO,6360,SFO,599,16.02,110,-8
7,26,2,B6,31,JFK,944,10.67,160,44
7,15,5,B6,119,JFK,1182,14.83,193,NA
7,12,2,UA,10,SFO,2586,11.58,354,60
2,13,4,AA,895,ORD,888,12.67,155,-2
7,19,2,AA,1687,ORD,1739,10.42,260,-29
3,27,0,OO,5905,ORD,109,16.82,54,-6
1,13,3,OH,5543,LGA,585,13.47,147,295
3,1,2,WN,3938,SJC,342,20.92,75,-4
8,17,3,US,2142,LGA,185,20.00,75,-15
7,5,2,UA,9,JFK,2586,21.17,413,-26
3,9,3,OO,6391,TUS,451,15.92,94,1
4,21,3,AA,1258,ORD,1012,13.50,160,-23
7,19,2,AA,759,LGA,1389,16.42,225,23
9,12,0,AA,763,LGA,1389,17.08,245,-45
3,11,5,UA,1101,ORD,802,8.03,156,19
1,9,6,OO,6193,ORD,174,10.00,57,20
5,21,6,UA,137,ORD,1846,7.92,271,4
11,26,5,AA,2363,ORD,1009,12.67,170,NA
4,29,4,WN,3424,TUS,365,20.42,70,3
2,20,4,B6,117,JFK,1182,7.58,208,-6
6,26,6,AA,1217,ORD,1721,19.92,265,16
11,20,6,OH,6616,ORD,264,7.58,85,24
1,17,0,AA,1872,ORD,1005,11.83,155,NA
0,26,6,B6,119,JFK,1182,15.17,202,20
3,26,6,AA,1503,ORD,1120,11.67,165,45
8,9,2,B6,922,ORD,867,18.92,143,162
1,22,5,OH,5447,JFK,740,7.08,182,NA
3,23,3,WN,1326,SJC,296,8.33,60,-6
6,21,1,OH,5740,JFK,267,8.08,99,-16
0,5,6,OO,5914,ORD,67,13.17,44,25
1,18,1,UA,602,ORD,612,7.00,105,-6
2,13,4,OO,5701,SJC,234,7.80,63,19
4,2,5,US,1237,ORD,599,16.00,118,14
6,27,0,OO,6118,SFO,599,10.67,110,6
6,16,3,WN,1655,TUS,321,17.67,65,65
8,2,2,OO,5761,SFO,315,20.30,89,-9
4,9,5,UA,8,SFO,2586,9.43,334,44
6,5,6,UA,27,JFK,2475,15.60,371,-11
4,11,0,B6,153,JFK,944,16.58,175,11
2,16,0,OO,5525,SFO,86,13.50,43,-1
8,11,4,OH,6455,LGA,647,20.67,135,11
8,7,0,AA,20,SFO,2586,15.33,325,-14
1,12,2,OO,6391,TUS,451,17.07,96,16
0,31,4,UA,927,SFO,337,22.50,79,19
0,18,5,AA,459,ORD,1197,9.67,175,17
3,29,2,UA,29,JFK,2475,18.83,389,38
8,1,1,OO,6454,SFO,896,16.08,150,-17
2,13,4,OO,6356,SFO,599,20.52,104,130
10,17,1,OO,6153,ORD,160,16.88,52,27
8,23,2,WN,1435,SMF,389,19.67,75,-11
2,2,0,HA,549,OGG,100,18.75,34,-5
9,16,4,US,274,SJC,621,6.33,111,-3
1,7,4,AA,2361,ORD,802,21.00,140,22
0,1,2,B6,711,JFK,1597,8.67,240,0
0,28,1,WN,1523,TUS,365,16.33,75,34
10,24,1,WN,2009,SJC,188,12.50,55,-9
6,31,4,UA,344,SFO,550,11.12,100,43
1,28,4,AA,1718,ORD,867,8.58,135,NA
1,14,4,B6,703,JFK,1597,15.42,237,31
